Sensor,Time,Mean,Std
SensorMeasure4,235,1251.2270122,135.425080001
SensorMeasure5,235,9.3568597561,4.36371571936
SensorMeasure6,235,13.6262195122,6.56208326178
SensorMeasure7,235,339.999329268,176.723239571
SensorMeasure8,235,2266.64771341,139.585419949
SensorMeasure9,235,8656.02420732,371.348820214
SensorMeasure10,235,1.14243902439,0.140632568086
SensorMeasure11,235,44.0921341463,3.36408204877
SensorMeasure12,235,320.20722561,166.59181417
SensorMeasure13,235,2350.92807927,109.83129885
SensorMeasure14,235,8096.91073171,79.8330572357
SensorMeasure15,235,9.07680060976,0.738615559648
SensorMeasure16,235,0.0247865853659,0.00500307580489
SensorMeasure17,235,358.414634146,30.8120280019
SensorMeasure18,235,2266.46341463,139.702890951
SensorMeasure19,235,98.4378658537,4.60061168187
SensorMeasure20,235,24.5568902439,11.8977773511
SensorMeasure21,235,14.7349554878,7.1430357251
OpSet1,236,16.9651978462,16.5921392822
OpSet2,236,0.404814153846,0.36933614225
OpSet3,236,96.9230769231,10.6752102537
SensorMeasure1,236,486.444646154,30.3234442714
SensorMeasure2,236,599.2944,41.3602214966
SensorMeasure3,236,1475.84218462,113.337543611
SensorMeasure4,236,1270.92830769,132.597847004
SensorMeasure5,236,9.96378461538,4.2594434825
SensorMeasure6,236,14.5599692308,6.40632083211
SensorMeasure7,236,365.717353846,172.629138703
SensorMeasure8,236,2285.56526154,128.11137615
SensorMeasure9,236,8709.74636923,358.841620385
SensorMeasure10,236,1.16224615385,0.138791747225
SensorMeasure11,236,44.5506461538,3.20362302825
SensorMeasure12,236,344.448861538,162.778370623
SensorMeasure13,236,2360.54024615,96.010807281
SensorMeasure14,236,8105.74649231,73.3751573915
SensorMeasure15,236,8.98032584615,0.688567320204
SensorMeasure16,236,0.0256,0.00497152384915
SensorMeasure17,236,362.892307692,29.7332394311
SensorMeasure18,236,2285.39692308,128.214950171
SensorMeasure19,236,98.8407692308,4.02188546307
SensorMeasure20,236,26.2940923077,11.6071214647
SensorMeasure21,236,15.7778430769,6.96425987356
OpSet1,237,19.1505439628,16.3036309972
OpSet2,237,0.460720743034,0.363260377635
OpSet3,237,95.1702786378,13.0533585639
SensorMeasure1,237,482.361114551,30.1385649029
SensorMeasure2,237,592.629102167,42.1957745242
SensorMeasure3,237,1455.61362229,117.331924522
SensorMeasure4,237,1246.72786378,134.296096013
SensorMeasure5,237,9.3926625387,4.19051647087
SensorMeasure6,237,13.6511455108,6.32559453326
SensorMeasure7,237,339.354117647,171.700545952
SensorMeasure8,237,2260.96907121,145.978985752
SensorMeasure9,237,8645.89857585,373.739963894
SensorMeasure10,237,1.13613003096,0.14075729672
SensorMeasure11,237,43.9400619195,3.43477530016
SensorMeasure12,237,319.615201238,161.885513871
SensorMeasure13,237,2344.78780186,117.42228235
SensorMeasure14,237,8091.20634675,84.6640523439
SensorMeasure15,237,9.11977801858,0.776500918026
SensorMeasure16,237,0.024613003096,0.00499273552616
SensorMeasure17,237,357.690402477,30.8719575788
SensorMeasure18,237,2260.77399381,146.101391042
SensorMeasure19,237,98.1804024768,4.91785283895
SensorMeasure20,237,24.5710216718,11.5201449755
SensorMeasure21,237,14.7422547988,6.91754588151
OpSet1,238,16.8922341693,16.6336259864
OpSet2,238,0.39465830721,0.365214887875
OpSet3,238,96.2382445141,11.6939340047
SensorMeasure1,238,485.76984326,30.3803217453
SensorMeasure2,238,597.852789969,42.0113709906
SensorMeasure3,238,1472.02940439,116.314273128
SensorMeasure4,238,1268.48905956,135.121139175
SensorMeasure5,238,9.92680250784,4.26737961021
SensorMeasure6,238,14.4866144201,6.43267791092
SensorMeasure7,238,363.453040752,173.888384164
SensorMeasure8,238,2278.13902821,136.501341701
SensorMeasure9,238,8698.02724138,370.238093361
SensorMeasure10,238,1.1639184953,0.141256734474
SensorMeasure11,238,44.4348275862,3.35754728797
SensorMeasure12,238,342.282601881,164.020922428
SensorMeasure13,238,2354.37670846,105.180849469
SensorMeasure14,238,8104.69304075,79.9173957407
SensorMeasure15,238,8.99655203762,0.728880330301
SensorMeasure16,238,0.025736677116,0.00495320266057
SensorMeasure17,238,362.012539185,30.5998699921
SensorMeasure18,238,2277.96551724,136.607326671
SensorMeasure19,238,98.5827586207,4.40568963627
SensorMeasure20,238,26.1473040752,11.6818896391
SensorMeasure21,238,15.6893818182,7.00759262267
OpSet1,239,19.275458805,16.813417071
OpSet2,239,0.454883018868,0.366882249689
OpSet3,239,96.2264150943,11.7104523552
SensorMeasure1,239,482.444811321,30.5515179082
SensorMeasure2,239,593.652735849,41.8098689586
SensorMeasure3,239,1460.37116352,114.674550136
SensorMeasure4,239,1252.63877358,132.374596744
SensorMeasure5,239,9.37738993711,4.28959710507
SensorMeasure6,239,13.6655031447,6.44633260116
SensorMeasure7,239,341.277201258,173.449564271
SensorMeasure8,239,2270.09933962,135.0203031
SensorMeasure9,239,8661.58506289,364.528108544
SensorMeasure10,239,1.14264150943,0.138782233384
SensorMeasure11,239,44.1421069182,3.27080947175
SensorMeasure12,239,321.385188679,163.489391118
SensorMeasure13,239,2354.27352201,105.344906435
SensorMeasure14,239,8099.31647799,79.1228111145
SensorMeasure15,239,9.06522610063,0.713744156093
SensorMeasure16,239,0.0250628930818,0.00500748403248
SensorMeasure17,239,358.830188679,30.1054314659
SensorMeasure18,239,2269.9245283,135.123476522
SensorMeasure19,239,98.5783018868,4.41191292482
SensorMeasure20,239,24.659591195,11.6885261012
SensorMeasure21,239,14.7901849057,7.00646267364
OpSet1,240,18.1987693548,16.2324699314
OpSet2,240,0.433955483871,0.356707146596
OpSet3,240,94.4516129032,13.8480863578
SensorMeasure1,240,483.904580645,29.6183752603
SensorMeasure2,240,593.930483871,42.4790953281
SensorMeasure3,240,1458.50093548,120.814806435
SensorMeasure4,240,1252.3346129,137.802152661
SensorMeasure5,240,9.58296774194,4.17035122642
SensorMeasure6,240,13.9120322581,6.31925639282
SensorMeasure7,240,345.626419355,172.221792337
SensorMeasure8,240,2258.57596774,153.600306506
SensorMeasure9,240,8654.90325806,383.421691666
SensorMeasure10,240,1.14319354839,0.143205765318
SensorMeasure11,240,43.9760645161,3.60831339578
SensorMeasure12,240,325.513193548,162.420639582
SensorMeasure13,240,2338.306,124.528881864
SensorMeasure14,240,8091.02041935,89.3716964537
SensorMeasure15,240,9.12208677419,0.810159041272
SensorMeasure16,240,0.0250322580645,0.00500797985205
SensorMeasure17,240,358.429032258,31.7078052681
SensorMeasure18,240,2258.38709677,153.74784497
SensorMeasure19,240,97.9096451613,5.21726653529
SensorMeasure20,240,24.978516129,11.5511833711
SensorMeasure21,240,14.9949009677,6.92760328599
OpSet1,241,18.041269281,16.2835574538
OpSet2,241,0.428186928105,0.358269907722
OpSet3,241,94.3790849673,13.9239181107
SensorMeasure1,241,483.942679739,29.8100657223
SensorMeasure2,241,593.871895425,42.7390382879
SensorMeasure3,241,1458.6804902,120.711177619
SensorMeasure4,241,1252.9053268,137.746649634
SensorMeasure5,241,9.61862745098,4.18926881352
SensorMeasure6,241,13.9644771242,6.35001984413
SensorMeasure7,241,347.279509804,173.562474843
SensorMeasure8,241,2258.05303922,154.53060741
SensorMeasure9,241,8655.23486928,384.024073405
SensorMeasure10,241,1.14483660131,0.144701409128
SensorMeasure11,241,43.9781699346,3.61194510749
SensorMeasure12,241,327.079640523,163.660767377
SensorMeasure13,241,2337.67372549,125.22029733
SensorMeasure14,241,8091.48754902,89.9637811541
SensorMeasure15,241,9.12046732026,0.82674369167
SensorMeasure16,241,0.0250980392157,0.00500722717795
SensorMeasure17,241,358.392156863,31.7141402592
SensorMeasure18,241,2257.84640523,154.673127373
SensorMeasure19,241,97.8823202614,5.24583614821
SensorMeasure20,241,25.1084640523,11.6318227682
SensorMeasure21,241,15.0644941176,6.98148218005
OpSet1,242,19.5761887789,17.3691360274
OpSet2,242,0.45191320132,0.376051752758
OpSet3,242,96.699669967,11.0237056376
SensorMeasure1,242,481.769273927,31.5594726515
SensorMeasure2,242,593.265973597,42.5772699164
SensorMeasure3,242,1460.3310231,115.714826647
SensorMeasure4,242,1252.53237624,134.54755612
SensorMeasure5,242,9.33297029703,4.4320144489
SensorMeasure6,242,13.6193069307,6.64554054391
SensorMeasure7,242,341.109405941,178.454668129
SensorMeasure8,242,2272.44841584,130.304242624
SensorMeasure9,242,8661.09052805,365.429418753
SensorMeasure10,242,1.14445544554,0.140466172173
SensorMeasure11,242,44.1958415842,3.23247130378
SensorMeasure12,242,321.282442244,168.269845931
SensorMeasure13,242,2358.55247525,99.1193576506
SensorMeasure14,242,8102.24874587,72.8328708067
SensorMeasure15,242,9.04104620462,0.69852849694
SensorMeasure16,242,0.0248184818482,0.00500496988157
SensorMeasure17,242,358.933993399,30.3017211425
SensorMeasure18,242,2272.25412541,130.42939061
SensorMeasure19,242,98.7566006601,4.15318109895
SensorMeasure20,242,24.6109240924,12.0294496994
SensorMeasure21,242,14.7685782178,7.21915042191
OpSet1,243,16.6455906667,16.6299271001
OpSet2,243,0.399462333333,0.372054577057
OpSet3,243,96.2666666667,11.6554014732
SensorMeasure1,243,487.423366667,30.5470142118
SensorMeasure2,243,599.966766667,42.2719240682
SensorMeasure3,243,1476.4028,116.438356583
SensorMeasure4,243,1271.75696667,134.603842389
SensorMeasure5,243,10.0831666667,4.29973060199
SensorMeasure6,243,14.7146333333,6.48374614549
SensorMeasure7,243,369.040233333,175.579415285
SensorMeasure8,243,2282.30493333,137.276591516
SensorMeasure9,243,8710.7362,370.492613572
SensorMeasure10,243,1.16023333333,0.141159598788
SensorMeasure11,243,44.5209666667,3.3376953275
SensorMeasure12,243,347.558833333,165.516657068
SensorMeasure13,243,2354.6401,104.840058635
SensorMeasure14,243,8102.3418,77.9937904189
SensorMeasure15,243,9.002577,0.73329443737
SensorMeasure16,243,0.0254333333333,0.00498950961949
SensorMeasure17,243,363.093333333,30.6002047486
SensorMeasure18,243,2282.12,137.38561895
SensorMeasure19,243,98.5934666667,4.39117250501
SensorMeasure20,243,26.5147,11.7798437726
SensorMeasure21,243,15.9066863333,7.07205953398
OpSet1,244,17.2368818792,16.9805006352
OpSet2,244,0.407999328859,0.378768964077
OpSet3,244,96.7785234899,10.9032140182
SensorMeasure1,244,486.031308725,31.3453680407
SensorMeasure2,244,598.703657718,42.6517157404
SensorMeasure3,244,1474.44130872,116.363940687
SensorMeasure4,244,1268.54805369,136.650182966
SensorMeasure5,244,9.94677852349,4.37999373775
SensorMeasure6,244,14.531442953,6.58785876413
SensorMeasure7,244,364.780033557,177.229352249
SensorMeasure8,244,2283.27,131.182131187
SensorMeasure9,244,8704.11130872,370.495710786
SensorMeasure10,244,1.15909395973,0.140480840554
SensorMeasure11,244,44.5210738255,3.289203672
SensorMeasure12,244,343.574127517,167.081506119
SensorMeasure13,244,2359.23060403,98.0711493645
SensorMeasure14,244,8104.99211409,75.2155173556
SensorMeasure15,244,8.98605805369,0.687731022674
SensorMeasure16,244,0.0254026845638,0.00499214124904
SensorMeasure17,244,362.587248322,30.7001481447
SensorMeasure18,244,2283.10067114,131.273110582
SensorMeasure19,244,98.7863087248,4.10778588136
SensorMeasure20,244,26.2125838926,11.8849567523
SensorMeasure21,244,15.7353463087,7.13678076119
OpSet1,245,18.3858794521,16.2774793526
OpSet2,245,0.440637328767,0.359004525539
OpSet3,245,95.2054794521,13.0143551766
SensorMeasure1,245,483.807431507,29.6855066615
SensorMeasure2,245,594.43989726,41.9012614486
SensorMeasure3,245,1460.60616438,118.019323904
SensorMeasure4,245,1254.51061644,135.078729655
SensorMeasure5,245,9.55674657534,4.17163478765
SensorMeasure6,245,13.8960616438,6.30427242107
SensorMeasure7,245,346.184726027,171.269593062
SensorMeasure8,245,2264.75417808,146.09516621
SensorMeasure9,245,8662.42678082,373.591171737
SensorMeasure10,245,1.14414383562,0.141072060732
SensorMeasure11,245,44.0748972603,3.47968562041
SensorMeasure12,245,326.037945205,161.485929428
SensorMeasure13,245,2345.1064726,117.060809722
SensorMeasure14,245,8094.43914384,85.5319235772
SensorMeasure15,245,9.09119691781,0.767791752146
SensorMeasure16,245,0.0250684931507,0.00500811373871
SensorMeasure17,245,359.065068493,30.9411237653
SensorMeasure18,245,2264.56164384,146.208107231
SensorMeasure19,245,98.1936643836,4.90315831279
SensorMeasure20,245,25.0106506849,11.4877926508
SensorMeasure21,245,15.0133667808,6.8918790248
OpSet1,246,18.96396875,16.5012476525
OpSet2,246,0.452026388889,0.364506468493
OpSet3,246,94.4444444444,13.8573005088
SensorMeasure1,246,482.778090278,30.43573093
SensorMeasure2,246,592.525902778,43.222999643
SensorMeasure3,246,1454.43118056,121.427465187
SensorMeasure4,246,1246.81333333,139.12124596
SensorMeasure5,246,9.44579861111,4.2565027998
SensorMeasure6,246,13.7072569444,6.43986764126
SensorMeasure7,246,340.337222222,175.162430653
SensorMeasure8,246,2255.77381944,153.7463775
SensorMeasure9,246,8642.52493056,386.988893498
SensorMeasure10,246,1.13597222222,0.143205315166
SensorMeasure11,246,43.8722569444,3.62438635103
SensorMeasure12,246,320.535451389,165.209934739
SensorMeasure13,246,2338.24868056,124.613020294
SensorMeasure14,246,8089.45513889,88.7279410638
SensorMeasure15,246,9.13680833333,0.805357620609
SensorMeasure16,246,0.0248958333333,0.00500761615064
SensorMeasure17,246,357.447916667,31.9493948049
SensorMeasure18,246,2255.57291667,153.88953082
SensorMeasure19,246,97.9069444444,5.22073796668
SensorMeasure20,246,24.6246180556,11.7411083946
SensorMeasure21,246,14.7783364583,7.04534110026
OpSet1,247,14.8029524476,15.591152349
OpSet2,247,0.369531818182,0.361263362361
OpSet3,247,95.9440559441,12.0953963832
SensorMeasure1,247,490.86020979,28.7986191791
SensorMeasure2,247,604.014335664,41.0630784613
SensorMeasure3,247,1486.00178322,115.194212446
SensorMeasure4,247,1282.27884615,133.183513185
SensorMeasure5,247,10.5262937063,4.07072573008
SensorMeasure6,247,15.3576573427,6.17916582414
SensorMeasure7,247,385.165769231,168.558100843
SensorMeasure8,247,2287.84286713,141.057752197
SensorMeasure9,247,8740.87461538,367.290433951
SensorMeasure10,247,1.1698951049,0.139956094032
SensorMeasure11,247,44.712972028,3.39944163309
SensorMeasure12,247,362.810594406,158.966278867
SensorMeasure13,247,2351.73548951,108.787426084
SensorMeasure14,247,8102.21842657,81.1199235266
SensorMeasure15,247,8.98193811189,0.749254245595
SensorMeasure16,247,0.025979020979,0.00491180965896
SensorMeasure17,247,365.664335664,30.3798049394
SensorMeasure18,247,2287.65734266,141.165131866
SensorMeasure19,247,98.4719230769,4.55694058738
SensorMeasure20,247,27.6477622378,11.2638387037
SensorMeasure21,247,16.5817681818,6.75629877081
OpSet1,248,17.6613476703,16.1510989875
OpSet2,248,0.423293548387,0.361691799564
OpSet3,248,94.4086021505,13.8954756048
SensorMeasure1,248,484.483584229,29.9760244853
SensorMeasure2,248,594.606630824,43.0220262071
SensorMeasure3,248,1460.73344086,122.124901318
SensorMeasure4,248,1254.6425448,140.03693779
SensorMeasure5,248,9.72967741935,4.1792244259
SensorMeasure6,248,14.1281362007,6.34253558641
SensorMeasure7,248,351.554551971,173.351680896
SensorMeasure8,248,2259.58659498,154.850250329
SensorMeasure9,248,8661.07035842,387.693152355
SensorMeasure10,248,1.14677419355,0.144385285603
SensorMeasure11,248,44.0210035842,3.6836692486
SensorMeasure12,248,331.153584229,163.479132145
SensorMeasure13,248,2337.94781362,124.995164936
SensorMeasure14,248,8091.9388172,90.918423755
SensorMeasure15,248,9.10324767025,0.816541131135
SensorMeasure16,248,0.0251971326165,0.00500509010911
SensorMeasure17,248,359.064516129,32.0805437972
SensorMeasure18,248,2259.37275986,154.972929093
SensorMeasure19,248,97.8934408602,5.23512043411
SensorMeasure20,248,25.4028315412,11.5928935164
SensorMeasure21,248,15.2390992832,6.95715801849
OpSet1,249,18.6122267148,16.210984404
OpSet2,249,0.450037545126,0.365284434586
OpSet3,249,95.3790613718,12.8092469085
SensorMeasure1,249,483.103646209,30.1554525087
SensorMeasure2,249,593.75400722,42.200654017
SensorMeasure3,249,1459.34032491,118.063943223
SensorMeasure4,249,1251.35696751,136.085249481
SensorMeasure5,249,9.52545126354,4.17602997301
SensorMeasure6,249,13.8539711191,6.30842450064
SensorMeasure7,249,345.097039711,171.065379354
SensorMeasure8,249,2264.52472924,144.344019591
SensorMeasure9,249,8657.62851986,374.004567406
SensorMeasure10,249,1.14137184116,0.140600146118
SensorMeasure11,249,44.0316245487,3.46413914738
SensorMeasure12,249,324.976353791,161.270447047
SensorMeasure13,249,2346.67158845,115.238132095
SensorMeasure14,249,8094.40234657,84.5192582371
SensorMeasure15,249,9.08889205776,0.754800413063
SensorMeasure16,249,0.0249458483755,0.00500875600195
SensorMeasure17,249,358.628158845,30.9690530641
SensorMeasure18,249,2264.32129964,144.45532889
SensorMeasure19,249,98.2590613718,4.82588377277
SensorMeasure20,249,24.9494584838,11.470156017
SensorMeasure21,249,14.9669555957,6.87680396099
OpSet1,250,18.7310128205,16.9720570841
OpSet2,250,0.436148351648,0.370045590205
OpSet3,250,95.7509157509,12.3477585295
SensorMeasure1,250,482.891978022,30.9653507814
SensorMeasure2,250,593.835750916,42.8422644912
SensorMeasure3,250,1460.77358974,119.469519136
SensorMeasure4,250,1254.15915751,137.628831377
SensorMeasure5,250,9.50102564103,4.34565643218
SensorMeasure6,250,13.8365934066,6.5454218205
SensorMeasure7,250,345.786813187,176.843880598
SensorMeasure8,250,2267.11714286,141.186105699
SensorMeasure9,250,8662.63234432,377.070351084
SensorMeasure10,250,1.146996337,0.142446287559
SensorMeasure11,250,44.1471794872,3.44141276148
SensorMeasure12,250,325.721538462,166.767966491
SensorMeasure13,250,2350.0185348,111.059084798
SensorMeasure14,250,8099.60190476,81.4736070944
SensorMeasure15,250,9.05591575092,0.741043054095
SensorMeasure16,250,0.0251282051282,0.0050075357993
SensorMeasure17,250,359.058608059,31.3832489901
SensorMeasure18,250,2266.91575092,141.294684008
SensorMeasure19,250,98.3991575092,4.65201802598
SensorMeasure20,250,24.9555677656,11.8847220168
SensorMeasure21,250,14.9753479853,7.11881056579
OpSet1,251,16.8988129151,15.6033209265
OpSet2,251,0.415962730627,0.357377124149
OpSet3,251,95.1291512915,13.1050569409
SensorMeasure1,251,486.016715867,29.05722038
SensorMeasure2,251,597.229557196,41.5662792171
SensorMeasure3,251,1467.70464945,117.657007547
SensorMeasure4,251,1262.22553506,135.452109644
SensorMeasure5,251,9.91195571956,4.03983198379
SensorMeasure6,251,14.418597786,6.13145909381
SensorMeasure7,251,359.822066421,167.775042761
SensorMeasure8,251,2269.44369004,147.630263889
SensorMeasure9,251,8684.29143911,373.569730559
SensorMeasure10,251,1.15243542435,0.142027548448
SensorMeasure11,251,44.2242804428,3.51939337928
SensorMeasure12,251,338.891217712,158.264959025
SensorMeasure13,251,2344.44416974,117.854668447
SensorMeasure14,251,8096.08608856,84.8533535873
SensorMeasure15,251,9.06123394834,0.774781418704
SensorMeasure16,251,0.0252767527675,0.00500157143544
SensorMeasure17,251,360.959409594,30.8037127095
SensorMeasure18,251,2269.22140221,147.771805007
SensorMeasure19,251,98.1649077491,4.9373302025
SensorMeasure20,251,25.9693726937,11.2085141238
SensorMeasure21,251,15.5778867159,6.73001790869
OpSet1,252,16.923888806,15.2403465803
OpSet2,252,0.424977238806,0.356281554335
OpSet3,252,95.3731343284,12.8171652471
SensorMeasure1,252,486.042201493,28.6379096072
SensorMeasure2,252,597.434141791,40.8460538393
SensorMeasure3,252,1468.57179104,115.74703535
SensorMeasure4,252,1261.88876866,133.511995826
SensorMeasure5,252,9.9078358209,3.951160141
SensorMeasure6,252,14.4160447761,5.99829832532
SensorMeasure7,252,359.752723881,164.204969094
SensorMeasure8,252,2271.60507463,144.55719099
SensorMeasure9,252,8685.93768657,366.781493643
SensorMeasure10,252,1.15082089552,0.140286216298
SensorMeasure11,252,44.2341791045,3.459870275
SensorMeasure12,252,338.786343284,154.869534771
SensorMeasure13,252,2346.63761194,115.281664807
SensorMeasure14,252,8095.38824627,84.0453625658
SensorMeasure15,252,9.05946492537,0.755448223997
SensorMeasure16,252,0.0255223880597,0.00498193954366
SensorMeasure17,252,361.097014925,30.3219601026
SensorMeasure18,252,2271.3880597,144.689304764
SensorMeasure19,252,98.2568283582,4.82886700683
SensorMeasure20,252,25.9663059701,10.9338738407
SensorMeasure21,252,15.5828074627,6.57927507449
OpSet1,253,18.5392544776,16.8571888897
OpSet2,253,0.443345895522,0.374187174645
OpSet3,253,96.8656716418,10.7694887674
SensorMeasure1,253,484.153208955,30.9069612076
SensorMeasure2,253,596.388432836,41.839144545
SensorMeasure3,253,1468.16514925,113.704833866
SensorMeasure4,253,1260.40544776,133.176919631
SensorMeasure5,253,9.61541044776,4.32545771857
SensorMeasure6,253,14.0365671642,6.49497069672
SensorMeasure7,253,352.059440299,174.864114923
SensorMeasure8,253,2279.61014925,128.570199677
SensorMeasure9,253,8685.98227612,361.587218373
SensorMeasure10,253,1.14876865672,0.138578844318
SensorMeasure11,253,44.3762313433,3.19722614659
SensorMeasure12,253,331.581343284,164.853737411
SensorMeasure13,253,2360.05619403,96.8634194879
SensorMeasure14,253,8103.74630597,72.7149196897
SensorMeasure15,253,9.01903544776,0.691809885429
SensorMeasure16,253,0.0248507462687,0.00500712221233
SensorMeasure17,253,360.880597015,29.9625346023
SensorMeasure18,253,2279.40671642,128.670188788
SensorMeasure19,253,98.819141791,4.05740489312
SensorMeasure20,253,25.3637313433,11.7512204273
SensorMeasure21,253,15.2213354478,7.05063484638
OpSet1,254,17.5417626415,16.5738545578
OpSet2,254,0.422789811321,0.370616231117
OpSet3,254,96.679245283,11.057312103
SensorMeasure1,254,485.799773585,30.375593596
SensorMeasure2,254,598.281584906,41.6751895587
SensorMeasure3,254,1472.56339623,115.040461708
SensorMeasure4,254,1266.93483019,134.068629127
SensorMeasure5,254,9.84283018868,4.26109646641
SensorMeasure6,254,14.3690943396,6.41367649218
SensorMeasure7,254,360.465962264,173.021514733
SensorMeasure8,254,2281.99071698,131.082973023
SensorMeasure9,254,8700.82362264,362.325841947
SensorMeasure10,254,1.15498113208,0.139289660388
SensorMeasure11,254,44.4712830189,3.27269058279
SensorMeasure12,254,339.502415094,163.211820419
SensorMeasure13,254,2358.38135849,99.4578487143
SensorMeasure14,254,8104.27139623,76.1200837141
SensorMeasure15,254,9.00673132075,0.697807820395
SensorMeasure16,254,0.0255471698113,0.00497937426752
SensorMeasure17,254,362.181132075,30.1939002507
SensorMeasure18,254,2281.78490566,131.180230224
SensorMeasure19,254,98.7489056604,4.16584233481
SensorMeasure20,254,25.9308679245,11.6053728251
SensorMeasure21,254,15.5636716981,6.96092067143
OpSet1,255,18.1593977011,16.495580507
OpSet2,255,0.440730268199,0.370754465977
OpSet3,255,96.0153256705,12.0025540066
SensorMeasure1,255,484.788390805,30.4948260633
SensorMeasure2,255,596.462835249,42.2420592402
SensorMeasure3,255,1466.75555556,117.339954879
SensorMeasure4,255,1259.36950192,135.802900581
SensorMeasure5,255,9.70019157088,4.25712917461
SensorMeasure6,255,14.1327203065,6.41765220927
SensorMeasure7,255,353.337624521,173.784935825
SensorMeasure8,255,2273.93521073,138.75552681
SensorMeasure9,255,8681.79636015,370.614590049
SensorMeasure10,255,1.14578544061,0.140317825841
SensorMeasure11,255,44.2703448276,3.38792543111
SensorMeasure12,255,332.767816092,163.894948597
SensorMeasure13,255,2352.41268199,107.968080232
SensorMeasure14,255,8098.78693487,80.3829694254
SensorMeasure15,255,9.05254367816,0.732460416106
SensorMeasure16,255,0.0250957854406,0.00500868682467
SensorMeasure17,255,360.655172414,30.7455416103
SensorMeasure18,255,2273.72030651,138.862114543
SensorMeasure19,255,98.4987739464,4.521962222
SensorMeasure20,255,25.4701915709,11.6598138081
SensorMeasure21,255,15.2872256705,6.98959531079
OpSet1,256,17.7607505837,15.9400212579
OpSet2,256,0.428830350195,0.357851663486
OpSet3,256,94.3968871595,13.9097983548
SensorMeasure1,256,484.329533074,29.5289850549
SensorMeasure2,256,594.421867704,42.4793240287
SensorMeasure3,256,1460.11046693,121.207102988
SensorMeasure4,256,1254.11836576,138.6513168
SensorMeasure5,256,9.68785992218,4.11693383847
SensorMeasure6,256,14.0637354086,6.2505022342
SensorMeasure7,256,349.757392996,171.007554321
SensorMeasure8,256,2259.18373541,154.34714766
SensorMeasure9,256,8659.73400778,381.87747653
SensorMeasure10,256,1.14513618677,0.143902368073
SensorMeasure11,256,44.0110505837,3.63582092709
SensorMeasure12,256,329.432373541,161.284688338
SensorMeasure13,256,2337.8744358,125.073634358
SensorMeasure14,256,8092.14696498,88.4028231713
SensorMeasure15,256,9.11175603113,0.817358743036
SensorMeasure16,256,0.0252140077821,0.0050051651337
SensorMeasure17,256,358.964980545,31.6985733133
SensorMeasure18,256,2258.94163424,154.517395417
SensorMeasure19,256,97.8890272374,5.24051653019
SensorMeasure20,256,25.2729182879,11.4280636468
SensorMeasure21,256,15.1733361868,6.85509400828
OpSet1,257,17.7766944664,16.305368057
OpSet2,257,0.430175494071,0.365028898008
OpSet3,257,95.256916996,12.957240483
SensorMeasure1,257,485.16743083,30.0466057845
SensorMeasure2,257,596.231422925,42.4702938893
SensorMeasure3,257,1465.45110672,119.237861252
SensorMeasure4,257,1258.99881423,137.013894019
SensorMeasure5,257,9.75395256917,4.21113294309
SensorMeasure6,257,14.1886561265,6.3689012979
SensorMeasure7,257,353.994940711,173.353074619
SensorMeasure8,257,2268.43003953,146.830418585
SensorMeasure9,257,8678.00158103,377.134943444
SensorMeasure10,257,1.1471541502,0.142025469828
SensorMeasure11,257,44.193715415,3.51416425721
SensorMeasure12,257,333.351620553,163.402143499
SensorMeasure13,257,2345.58992095,116.491101949
SensorMeasure14,257,8097.17608696,83.9769759127
SensorMeasure15,257,9.07866996047,0.776569142435
SensorMeasure16,257,0.0251778656126,0.00500673992061
SensorMeasure17,257,360.229249012,31.2533619498
SensorMeasure18,257,2268.20948617,146.987256456
SensorMeasure19,257,98.2130434783,4.88164035196
SensorMeasure20,257,25.5333201581,11.6003323726
SensorMeasure21,257,15.3209158103,6.96312958923
OpSet1,258,16.3580592,16.205235985
OpSet2,258,0.3889064,0.35990419882
OpSet3,258,97.6,9.51852980447
SensorMeasure1,258,486.72828,29.4151331541
SensorMeasure2,258,600.23012,39.6420378518
SensorMeasure3,258,1480.40668,107.816830968
SensorMeasure4,258,1277.409,126.700531727
SensorMeasure5,258,10.03332,4.12995995799
SensorMeasure6,258,14.68424,6.1992901866
SensorMeasure7,258,370.46224,166.691937453
SensorMeasure8,258,2292.07188,117.513451138
SensorMeasure9,258,8727.22508,342.687777819
SensorMeasure10,258,1.17376,0.134625251097
SensorMeasure11,258,44.757,2.99951699592
SensorMeasure12,258,348.94324,157.179696573
SensorMeasure13,258,2366.64828,85.6444053873
SensorMeasure14,258,8115.65216,70.0137626698
SensorMeasure15,258,8.9166848,0.630772637652
SensorMeasure16,258,0.02592,0.00492449006595
SensorMeasure17,258,364.316,28.3560293695
SensorMeasure18,258,2291.904,117.576083135
SensorMeasure19,258,99.0958,3.58610610383
SensorMeasure20,258,26.62336,11.2131924558
SensorMeasure21,258,15.9797712,6.72287457973
OpSet1,259,18.8930550607,17.2175037026
OpSet2,259,0.440068016194,0.373781922841
OpSet3,259,97.0850202429,10.4183262889
SensorMeasure1,259,483.182226721,31.1580268192
SensorMeasure2,259,595.329149798,41.922953437
SensorMeasure3,259,1466.85967611,113.507173488
SensorMeasure4,259,1260.55919028,132.76030839
SensorMeasure5,259,9.49781376518,4.38758532191
SensorMeasure6,259,13.873805668,6.57629106391
SensorMeasure7,259,348.503198381,176.351897793
SensorMeasure8,259,2279.1505668,125.599960792
SensorMeasure9,259,8682.63048583,358.13467595
